UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
,Ecco-TCP,K004597.000,,CW112772649,,,,N7735,,"Cobb, James, 1756-1818.",1785?],"Hurly-burly; or, the fairy of the well:",,"[London?, ",,
,Ecco-TCP,K004609.000,,CW110100888,,,,N7768,,"Congreve, William, 1670-1729.",1713,"Incognita: or, love and duty reconcil'd. A novel. By Mr. Congreve.",,"London : printed for R. Wellington,",,
,Ecco-TCP,K004738.000,,CW104632012,,,,N8030,,"Arbuthnot, John, 1667-1735.",[1714],A farther continuation of the history of the Crown-Inn. Part III.:,,"London : printed for J. Moor,",,
,Ecco-TCP,K004747.000,,CW107557035,,,,N8053,,"Smith, Hugh, 1736?-1789.",1761,"The family physician: being a collection of useful family remedies. Together with plain and full directions for administering them, and properly nursing the sick, where the advice of a physician is difficult to be procured. ... By Hugh Smith, ...",,"London : printed in the year,",,
,Ecco-TCP,K004797.000,,CW110812006,,,,N8120,,"Governor, of Addenbrooke's Hospital.",1776,Explanatory remarks on the great utility of hospitals for the sick and poor: By a governor of Addenbrooke's Hospital.,,"Cambridge : printed: and sold by Mess. Merrills, Woodyer, and Fletcher and Hodson,",,
,Ecco-TCP,K004855.000,,CW108569321,,,,N8217,,,1783,"An essay on the most efficacious means of treating ulcerated legs: In which the topical applications in general use are considered, and some new methods for relief proposed; ...",,"London : printed for the author, and sold by W. Nicoll,",,
,Ecco-TCP,K004879.000,,CW108119641,,,,N8254,,"Home, Everard, Sir, 1756-1832.",1796],"Experiments and observations on the blood when mixed with urine: By Everard Home, Esq. F.R.S. ...",,"[London, ",,
,Ecco-TCP,K004915.000,,CW123087076,,,,N8313,,"More, Hannah, 1745-1833.",[1790?],"The divine model: or, Christian's exemplar. To which is added, The dram-shop.",,"Dublin : sold by William Watson. And by Chapmen and Hawkers,",,
,Ecco-TCP,K004944.000,,CW116555132,,,,N8371,,"Jerningham, Mr. (Edward), 1737?-1812.",1773,Faldoni and Teresa: By Mr. Jerningham.,,"London : printed for J. Robson,",,
,Ecco-TCP,K005187.000,,CW106971707,,,,N8852,,"Arnaud de Ronsil, Georges, 1698-1774.",1750,"A dissertation on hermaphrodites: By George Arnaud, ...",,"London : printed for A. Millar,",,
,Ecco-TCP,K005224.000,,CW111656829,,,,N8916,,"Addison, Joseph, 1672-1719.",1726,Dialogues upon the usefulness of ancient medals: Especially in relation to the Latin and Greek poets.,,"[London?] : Printed in the year,",,
,Ecco-TCP,K005366.000,,CW108129683,,,,N9211,,"Thomson, Alexander, M.D.",1781,"An enquiry into the nature, causes, and method of cure, of nervous disorders: In a letter to a friend. By Alex. Thomson, M.D.",,"London : printed for J. Murray,",,
,Ecco-TCP,K005451.000,,CW106942070,,,,N9375,,"Musgrave, Samuel, 1732-1780.",1776,"An essay on the nature and cure of the (so called) worm-fever: By Samuel Musgrave, M.D. ...",,"London : printed; and sold by T. Payne, B. White, J. Robson, and P. Elmsly,",,
,Ecco-TCP,K005471.000,,CW105925599,,,,N9404,,"Willan, Robert, fl. 1746-1757.",1746,"An essay on the king's-evil: By Robert Willan, M.D.",,"London : printed for J. and P. Knapton, and T. Longman; and sold by M. Cooper,",,
,Ecco-TCP,K005472.000,,CW117856459,,,,N9405,,"Hazlitt, William, 1737-1820.",1774,"Human authority, in matters of faith, repugnant to Christianity: illustrated in two discourses on Matth. xxiii. 8. With a prefatory address, ... By the author of An essay on the justice of God.",,"London : printed for J. Johnson,",,
,Ecco-TCP,K005477.000,,CW108188607,,,,N9413,,"Thelwall, John, 1764-1834.",1793,"An essay towards a definition of animal vitality: read at the theatre, Guy's Hospital, January 26, 1793; in which several of the opinions of the celebrated John Hunter are examined and controverted. By John Thelwall, ...",,"London : printed by T. Rickaby; and sold by G. G. J. and J. Robinsons; Debrett; and Cox,",,
,Ecco-TCP,K005565.000,,CW101091717,,,,N9599,,"Janeway, James, 1636?-1674.",1749,An extract of the life and death of Mr. John Janeway: ... By James Wheatley.,,"London : printed in the year,",,
,Ecco-TCP,K005732.000,,CW110193808,,,,N9907,,"Bickerstaff, Isaac, 1735-1812.",1768,"The padlock: a comic opera: as it is perform'd by His Majesty's servants, at the Theatre-Royal in Drury-Lane.",,"London : printed for W. Griffin,",,
,Ecco-TCP,K005787.000,,CW110196138,,,,N10007,,"Carey, George Saville, 1743-1807.",1770,The noble pedlar: a burletta. As performed at Marybone-Gardens. Set to music by Mr. Barthelemon.,,"London : printed for W. Nicoll,",,
,Ecco-TCP,K005796.000,,CW108559432,,,,N10022,,"Bell, Benjamin, 1749-1806.",1800,Observations on the mode of attendance of the surgeons of Edinburgh on the Royal Infirmary: in a letter addressed to the Royal College of Surgeons; by Benjamin Bell.,,"Edinburgh : printed by Adam Neill and Company,",,
,Ecco-TCP,K005835.000,,CW109806499,,,,N10075,,"Kirkland, Thomas, 1722-1798.",1770,"Observations upon Mr. Pott's General remarks on fractures, &c: In three letters to a young surgeon intending to settle in the country. With a postscript, concerning the cure of compound dislocations; in which the usual method of treating wounds of the tendons and ligaments is briefly considered. By Thomas Kirkland, surgeon.",,"London : printed for T. Becket and P. A. De Hondt,",,
,Ecco-TCP,K005838.000,,CW106901593,,,,N10078,,"Saunders, William, 1743-1817.",1782,"Observations on the superior efficacy of the red Peruvian bark: in the cure of agues and other fevers. Interspersed with occasional remarks on the treatment of other diseases, by the same remedy. By William Saunders, M.D. ...",,"London : printed for J. Johnson, and J. Murray,",,
,Ecco-TCP,K005840.000,,CW106827581,,,,N10080,,"Grant, Alexander, d. 1817.",1785,"Observations on the use of opium in removing symptoms supposed to be owing to morbid irritability: By Alexander Grant, ...",,"London : printed by J. Nichols, for the author,",,
,Ecco-TCP,K005846.000,,CW110431182,,,,N10089,,"Warton, Thomas, 1728-1790.",1751,"New-market, a satire:",,"London : printed for J. Newbery,",,
,Ecco-TCP,K005913.000,,CW107021887,,,,N10160,,"Flower, Henry.",1766,"Observations on the gout and rheumatism: Exhibiting instances of persons who were greatly relieved in the fit of the gout; ... by medicines discovered in America. With a short account of some medicines, and ways of curing diseases, used by the native Indians. To which are added, a few remarkable cases ... By Henry Flower, an American.",,"London : printed for E. Cooke,",,
,Ecco-TCP,K005971.000,,CW104630781,,,,N10231,,"Arbuthnot, John, 1667-1735.",1712,John Bull in his senses: being the second part of Law is a bottomless-pit. Printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth.,,"London : printed for John Morphew,",,
,Ecco-TCP,K006014.000,,CW110018223,,,,N10277,,"Lloyd, Robert, 1733-1764.",1763,"The new-river head: A tale. Attempted in the manner of Mr. C. Denis. And inscribed to John Wilkes, Esq. By Robert Lloyd.",,"London : printed for G. Kearsly; and W. Flexney,",,
,Ecco-TCP,K006075.000,,CW106835221,,,,N10350,,"Surgeons Hospital (Edinburgh, Scotland)",1737],Memorial concerning the Surgeons Hospital:,,"[Edinburgh, ",,
,Ecco-TCP,K006138.000,,CW107815806,,,,N10419,,"Störck, Anton, Freiherr von, 1731-1803.",1762,"A necessary supplement to the former essays on the medicinal virtues of hemlock: By Dr. Antony Störck, ... With several corollaries and admonitions, and a figure of the plant, ... Translated from the original Latin, printed at Vienna, 1761, by a physician.",,"London : printed for T. Becket and P. A. De Hondt,",,
,Ecco-TCP,K006151.000,,CW116607824,,,,N10432,,"Gray, Thomas, 1716-1771.",1757,"Odes: by Mr. Gray, author of An elegy in a country church-yard.",,"Dublin : printed for G. Faulkner, and J. Rudd,",,
,Ecco-TCP,K006240.000,,CW110199264,,,,N10530,,"Dibdin, Charles, 1745-1814.",[1795],Ode in honour of the nuptials of Their Royal Highnesses the Prince and Princess of Wales: written and composed by Mr. Dibdin.,,"London : printed by the author, & sold at his warehouse,",,
,Ecco-TCP,K006305.000,,CW104385285,,,,N10604,,"Defoe, Daniel, 1661?-1731.",1703] [1702?],The opinion of a known Dissenter on the bill for preventing occasional conformity:,,"[London : printed, and are to be sold by J. Nutt,",,
,Ecco-TCP,K006382.001,,CW104163068,,,,N10696,,,[1795?],"Pigs' meat; or, lessons for the swinish multitude: Published in weekly penny numbers, collected by the poor man's advocate (an old veteran in the cause of freedom) in the course of his reading for more than twenty years. Intended to promote among the labouring part of mankind proper ideas of their situation, of their importance, and of their rights. And to convince them that their forlorn condition has not been entirely overlooked and forgotten, nor their just cause unpleaded, neither by their maker not by the best and most enlightened of men in all ages. [pt.1]",,"London : printed for T. Spence, at the hive of liberty, No. 8, Little-Turnstile, High-Holborn,",,
,Ecco-TCP,K006382.002,,CW104163068,,,,N10696,,,[1795?],"Pigs' meat; or, lessons for the swinish multitude: Published in weekly penny numbers, collected by the poor man's advocate (an old veteran in the cause of freedom) in the course of his reading for more than twenty years. Intended to promote among the labouring part of mankind proper ideas of their situation, of their importance, and of their rights. And to convince them that their forlorn condition has not been entirely overlooked and forgotten, nor their just cause unpleaded, neither by their maker not by the best and most enlightened of men in all ages. [pt.2]",,"London : printed for T. Spence, at the hive of liberty, No. 8, Little-Turnstile, High-Holborn,",,
,Ecco-TCP,K006421.000,,CW108118213,,,,N10736,,"Heysham, John, 1753-1834.",1780?],"Observations on the bills of mortality, in Carlisle: for the year 1779.",,"[Carlisle, ",,
,Ecco-TCP,K006500.000,,CW104393612,,,,N10840,,"Paine, Thomas, 1737-1809.",1792,"Letter of Thomas Paine, to the people of France: Published and distributed gratis by the London Corresponding Society.",,"London, ",,
,Ecco-TCP,K006508.000,,CW110363936,,,,N10857,,,1759,"Observations on the use of bathing; warm and cold: and the diseases it will cure without a doctor. With an account of the cicer venereum, ... the celebrated restorative among the antient Greeks, ... Illustrated with its figure.",,"London : printed for J. Davis, and M. Cooper,",,
,Ecco-TCP,K006521.000,,CW105970828,,,,N10873,,"Mason, William, 1725-1797.",1776,"Ode to Mr. Pinchbeck, upon his newly invented patent candle-snuffers: by Malcolm M'Greggor, ...",,"London : printed for J. Almon,",,
,Ecco-TCP,K006534.000,,CW109026987,,,,N10894,,"Latham, John, 1761-1843.",1796,"On rheumatism, and gout: a letter addressed to Sir George Baker, ... By John Latham, M.D. ...",,"London : printed for T. N. Longman,",,
,Ecco-TCP,K006560.000,,CW100270888,,,,N10927,,"Glover, Richard, 1712-1785.",1774,"The life of Dr. Oliver Goldsmith: written from personal knowledge, authentic papers, and other indubitable authorities. To which are added, such select observations, from various parts of this writer's works, as may tend to recreate the fancy, improve the understanding, and amend the heart.",,"London : printed for J. Swan,",,
,Ecco-TCP,K006726.000,,CW109547855,,,,N11183,,"O'Keeffe, John, 1747-1833.",1785,"Peeping Tom, of Coventry: A comic opera. As it is performed at the Theatre-Royal, Smock-Alley. By John O'Keefe, Esq;.",,"Dublin : printed by John Smith,",,
,Ecco-TCP,K006903.000,,CW106833282,,,,N11492,,"Tissot, S. A. D. (Samuel Auguste David), 1728-1797.",1766,"The lady's physician: A practical treatise on the various disorders incident to the fair sex. ... Written originally in French, by M. Tissot, ... Translated by an eminent physician.",,"London : printed for J. Pridden,",,
,Ecco-TCP,K006904.000,,CW104631582,,,,N11493,,"Arbuthnot, John, 1667-1735.",1712,"Law is a bottomless-pit: Exemplified in the case of the Lord Strutt, John Bull, Nicholas Frog, and Lewis Baboon. Who spent all they had in a law-suit. Printed from a manuscript found in the cabinet of the famous Sir Humphry Polesworth.",,"London : printed for John Morphew,",,
,Ecco-TCP,K007016.000,,CW111154010,,,,N11663,,"Carey, Henry, 1687?-1743.",1727,"A poem to His Majesty King George, II. on the present state of affairs in England: with remarks on the alterations expected at court, after the rise of the Parliament. By the Rev. Dr. J. Swift, ... In Lilliputian verse.",,"Dublin : printed by little George Faulkner,",,
,Ecco-TCP,K007021.000,,CW109783598,,,,N11675,,"Duck, Stephen, 1705-1756.",1735,A poem on Her Majesty's birth-day: By Stephen Duck.,,"London : printed for J. Jackson; and T. Cooper,",,
,Ecco-TCP,K007022.000,,CW109783604,,,,N11676,,"Duck, Stephen, 1705-1756.",1733/4 [i.e. 1734],"A poem on the marriage of His serene Highness the Prince of Orange: with Ann Princess-Royal of Great Britain. By Stephen Duck. To which are added, Verses to the author, by a divine. With the author's answer.",,"London : printed for Weaver Bickerton,",,
,Ecco-TCP,K007102.000,,CW109784895,,,,N11805,,"Goldsmith, Oliver, 1730?-1774.",1777,"Poems and plays. By Oliver Goldsmith, M.B. To which is prefixed, the life of the author:",,"[Dublin] : Printed for Wm. Wilson, Dublin,",,
,Ecco-TCP,K007115.000,,CW109383680,,,,N11821,,,1782,"New thoughts on medical electricity: Or, an attempt to discover the real uses of electricity in medicine. In two letters to a friend.",,"Sevenoaks : printed by Tho. Clout Jun. Sold by S. A. Cumberlege, successor to Mr. J. Hinton, London,",,
,Ecco-TCP,K007192.000,,CW111078083,,,,N11920,,"Sterne, Laurence, 1713-1768.",1759,"A political romance: addressed to - -, Esq. of York. To which is subjoined a key ...",,"York : printed in the year,",,
,Ecco-TCP,K007216.000,,CW117147912,,,,N11949,,"Kemble, John Philip, 1757-1823.",[1789?],"The pannel: As altered by J. P. Kemble. From Bickerstaff's translation of Calderon's El escondido y la trapada; and first acted at the Theatre Royal in Drury Lane, November 28th, 1788.",,"London : printed for T. and J. Egerton,",,
,Ecco-TCP,K007219.000,,CW111591533,,,,N11952,,"Hoare, Prince, 1755-1834.",1793,"The prize: or, 2, 5, 3, 8, a musical farce in two acts, as performed by His Majesty's company. Written by Prince Hoare, Esq. The music by Storace. Correctly taken from the manager's book.",,"Dublin : printed for F. Farquhar,",,
,Ecco-TCP,K007507.000,,CW112048705,,,,N12317,,"Dibdin, Charles, 1745-1814.",1796?],"Proposals for publishing by subscription, dedicated, with permission, to the most noble the Marquis of Salisbury, A complete history of the English stage ... The whole written, with the asistance of interesting documents, collected in the course of five and thirty years, by Mr. Dibdin:",,"[London, ",,
,Ecco-TCP,K007545.000,,CW110407239,,,,N12361,,"Lennox, Charlotte, ca. 1729-1804.",1796?],Proposals for publishing a new and improved edition of Shakspeare illustrated. By Charlotte Lennox:,,"[London, ",,
,Ecco-TCP,K007597.000,,CW109995317,,,,N12426,,"Mason, William, 1725-1797.",1782,"King Stephen's watch: A tale, founded on fact. By the author of the Heroic epistle to Sir William Chambers, Knt.",,"London : printed for T. Longman,",,
,Ecco-TCP,K007618.000,,CW115212412,,,,N12461,,"Shenstone, William, 1714-1763.",1737,"Poems upon various occasions: Written for the entertainment of the author, and printed for the amusement of a few friends, prejudic'd in his favour. By William Shenstone, gent.",,"Oxford : printed by Leon Lichfield,",,
,Ecco-TCP,K007722.000,,CW109796196,,,,N12607,,"Dennis, John, 1657-1734.",1723,"Remarks on a play, call'd, The conscious lovers: a comedy. By Mr. Dennis.",,"London : printed for T. Warner,",,
,Ecco-TCP,K007766.000,,CW107023367,,,,N12675,,,1775,"Remarks on the final cessation of the menses: and on a remedy and method of treatment, adapted to prevent or remove the evil consequences attending that period: together with some strictures on secret and advertised medicines in general.",,"London : printed for the author, and sold by John Donaldson,",,
