UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
, Ecco-Unfinished,K022939.007,,CW115091181,,,,T5432,,"Pope, Alexander, 1688-1744.",1751,"The works of Alexander Pope Esq. In nine volumes complete. With his last corrections, additions, and improvements; ... Together with the commentaries and notes of Mr. Warburton: [pt.7]",,"London : printed for J. and P. Knapton, H. Lintot, J. and R. Tonson, and S. Draper,",,
, Ecco-Unfinished,K022939.008,,CW115091181,,,,T5432,,"Pope, Alexander, 1688-1744.",1751,"The works of Alexander Pope Esq. In nine volumes complete. With his last corrections, additions, and improvements; ... Together with the commentaries and notes of Mr. Warburton: [pt.8]",,"London : printed for J. and P. Knapton, H. Lintot, J. and R. Tonson, and S. Draper,",,
, Ecco-Unfinished,K022939.009,,CW115091181,,,,T5432,,"Pope, Alexander, 1688-1744.",1751,"The works of Alexander Pope Esq. In nine volumes complete. With his last corrections, additions, and improvements; ... Together with the commentaries and notes of Mr. Warburton: [pt.9]",,"London : printed for J. and P. Knapton, H. Lintot, J. and R. Tonson, and S. Draper,",,
, Ecco-Unfinished,K022968.002,,CW114026671,,,,T5465,,"Pope, Alexander, 1688-1744.",1776,"Additions to the works of Alexander Pope: Esq. Together with many original poems and letters, of cotemporary [sic] writers, never before published. In two volumes. ... [pt.2]",,"London : printed for H. Baldwin, T. Longman, R. Baldwin, G. Robinson, T. Caslon [and 2 others in London],",,
, Ecco-Unfinished,K022995.001,,CW125276769,,,,T5502,,"Pope, Alexander, 1688-1744.",1735,"Letters of Mr. Pope, and several eminent persons, from the year 1705, to 1711: [pt.1]",,"London : printed and sold by the booksellers of London and Westminster,",,
, Ecco-Unfinished,K023038.000,,CW113824002,,,,T5554,,"Pope, Alexander, 1688-1744.",1742,"The new Dunciad: as it was found in the year 1741. With the illustrations of Scriblerus, and notes variorum.",,"London : printed for T. Cooper,",,
, Ecco-Unfinished,K023305.000,,CW110851118,,,,T5907,,"Colman, George, 1732-1794.",1787,A very plain state of the case: or the Royalty Theatre versus the Theatres Royal. ...,,"London : printed for the author, and sold by J.Murray,",,
, Ecco-Unfinished,K023426.000,,CW113391693,,,,T6259,,"Waldron, F. G. (Francis Godolphin), 1744-1818.",1796,"Free reflections on miscellaneous papers and legal instruments, under the hand and seal of William Shakspeare, in the possession of Samuel Ireland, of Norfolk-Street. To which are added, extracts from an unpublished MS. play, called The virgin queen.:",,"London : printed for F. G. Waldron,",,
, Ecco-Unfinished,K023859.000,,CW113793556,,,,T7265,,"Reed, Joseph, 1723-1787.",1786,Saint Peter's lodge: a serio-comi-legendary tale. In Hudibrastic verse. By the author of the Register-office:,,"London : printed for L. Davis; J. and T. Egerton; and J. Bew,",,
, Ecco-Unfinished,K024209.000,,CW110780733,,,,T8579,,"Whitehead, William, 1715-1785.",1750,"The Roman father, a tragedy: As it is acted at the Theatre Royal in Drury-Lane, by His Majesty's Servants. By Mr. W. Whitehead.",,"London : printed for R. Dodsley; and sold by M. Cooper,",,
, Ecco-Unfinished,K024211.000,,CW110780823,,,,T8581,,"Whitehead, William, 1715-1785.",1770,A trip to Scotland: As it is acted at the Theatre Royal in Drury-Lane.,,"London : printed for J. Dodsley,",,
, Ecco-Unfinished,K024372.000,,CW109048670,,,,T9088,,"Berkeley, George, 1685-1753.",1744,"A chain of philosophical reflexions and inquiries concerning the virtues of tar-water, ... By the Rev. Dr. George Berkeley, ...:",,"London : printed for C. Hitch; and C. Davis,",,
, Ecco-Unfinished,K024488.000,,CW119723422,,,,T9287,,"Gerard, Alexander, 1728-1795.",1778,"Liberty the cloke of maliciousness, both in the American rebellion, and in the manners of the times. A sermon preached at Old Aberdeen, February 26. 1778, ... By Alexander Gerard,:",,"Aberdeen : printed by J. Chalmers & Co. Sold by Alexander Thomson, Aberdeen; T. Cadell, London; and W. Creech, Edinburgh,",,
, Ecco-Unfinished,K024590.000,,CW121156855,,,,T9499,,"Blair, Hugh, 1718-1800.",1793,On the duties of the young: By Dr. Blair.,,"Manchester : printed by G. Nicholson and Co. Sold by T. Knott; and Champante & Whitrow, London,",,
, Ecco-Unfinished,K024809.000,,CW109749049,,,,T10027,,"Colman, George, 1732-1794.",1757,"A letter of abuse, to D---d G-----k, Esq:",,"London : printed for J. Scott,",,
, Ecco-Unfinished,K024860.000,,CW105394800,,,,T10146,,"Amhurst, N. (Nicholas), 1697-1742.",1729,"Some farther remarks on a late pamphlet, intitled, Observations on the conduct of Great-Britain; ... In a letter to the Craftsman. To which is added, a postscript, in vindication of the West-India merchants, ... By Caleb D'Anvers:",,"London : printed for Richard Francklin,",,
, Ecco-Unfinished,K025054.000,,CW113350954,,,,T10464,,"Tickell, Richard, 1751-1793.",[1800?],The merry roundelay:,,"[London] : Printed and sold by J. Davenport, West Smithfield,",,
, Ecco-Unfinished,K025885.000,,CW119150406,,,,T11889,,"Paley, William, 1743-1805.",1774,A defence of the considerations on the propriety of requiring a subscription to articles of faith. In reply to a late Answer from the Clarendon Press. By a friend of religious liberty:,,"London : printed for J.Wilkie,",,
, Ecco-Unfinished,K026306.000,,CW116537037,,,,T12611,,"Betterton, Thomas, 1635?-1710.",1741,"The history of the English stage, from the restauration to the present time. Including the lives, characters and amours, of the most eminent actors and actresses. With instructions for public speaking;... By Mr. Thomas Betterton. Adorned with cuts:",,"London : printed for E. Curll,",,
, Ecco-Unfinished,K026317.000,,CW116537208,,,,T12626,,"Oldys, William, 1696-1761.",1741,Memoirs of Mrs. Anne Oldfield:,,"London : printed in the year,",,
, Ecco-Unfinished,K027077.000,,CW110778933,,,,T13927,,"Gay, John, 1685-1732.",1717,"Three hours after marriage: A comedy, as it is acted at the Theatre Royal.",,"London : printed for Bernard Lintot,",,
, Ecco-Unfinished,K027499.000,,CW113657092,,,,T14531,,"Congreve, William, 1670-1729.",1706,"The way of the world: a comedy. As it is acted at the Theatre in Lincolns-Inn-Fields, by His Majesty's servants. Written by Mr. Congreve.",,"London : printed for Jacob Tonson; and sold by James Knapton, George Strahan, and Egbert Sanger,",,
, Ecco-Unfinished,K027796.002,,CW114149336,,,,T14927,,Homer.,1725-26.,The Odyssey of Homer: [pt.2],,"London : printed for Bernard Lintot,",,
, Ecco-Unfinished,K027796.003,,CW114149336,,,,T14927,,Homer.,1725-26.,The Odyssey of Homer: [pt.3],,"London : printed for Bernard Lintot,",,
, Ecco-Unfinished,K027796.004,,CW114149336,,,,T14927,,Homer.,1725-26.,The Odyssey of Homer: [pt.4],,"London : printed for Bernard Lintot,",,
, Ecco-Unfinished,K027796.005,,CW114149336,,,,T14927,,Homer.,1725-26.,The Odyssey of Homer: [pt.5],,"London : printed for Bernard Lintot,",,
, Ecco-Unfinished,K028406.000,,CW114478897,,,,T17092,,"Foote, Samuel, 1720-1777.",[1775?],"The maid of Bath, a comedy: of three acts, as it is performed at the Theatre-Royal, in the Hay-Market. By Samuel Foote, Esq. With the original prologue, as written by Mr. Garrick, and ... the epilogue, ...",,"London : printed for George Allen,",,
, Ecco-Unfinished,K028409.000,,CW124557521,,,,T17097,,"Foote, Samuel, 1720-1777.",[1778?],"Wit for the ton! The convivial jester; or Sam Foote's last budget opened: Containing original and authentic anecdotes, bon mots, ... with authentic memoirs of his life and writings, ...",,"London : printed for W. Adlard,",,
, Ecco-Unfinished,K029137.000,,CW119186161,,,,T18318,,"Amhurst, N. (Nicholas), 1697-1742.",1718,"Protestant Popery: or, the convocation. A poem. ... Address'd to ... the Lord Bishop of Bangor.",,"London : printed for E. Curll,",,
, Ecco-Unfinished,K029290.000,,CW113971751,,,,T18515,,"Reynolds, Frederick, 1764-1841.",1792,Notoriety: a comedy: By Mr. Reynolds.,,"Dublin : printed by P. Byend,",,
, Ecco-Unfinished,K029298.000,,CW110375876,,,,T18523,,"Reynolds, Frederick, 1764-1841.",1795,"Speculation: a comedy, in five acts. As performed at the Theatre-Royal, Covent-Garden. Written by Frederick Reynolds.",,"London : printed for T. N. Longman,",,
, Ecco-Unfinished,K029302.000,,CW114470527,,,,T18527,,"Reynolds, Frederick, 1764-1841.",1797,"Cheap living: a comedy, in five acts. As it is performed at the Theatre-Royal, Drury-Lane. Third edition. By Frederick Reynolds.",,"London : printed for G. G. and J. Robinson,",,
, Ecco-Unfinished,K029304.000,,CW113568645,,,,T18529,,"Reynolds, Frederick, 1764-1841.",1790,"Songs, duets, chorusses, &c. in the historical romance of The crusade. As performed at the Theatre-Royal, Covent-Garden:",,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K029306.000,,CW113299404,,,,T18531,,"Foote, Samuel, 1720-1777.",1778,"The nabob: a comedy, in three acts. As it is performed at the Theatre-Royal in the Haymarket. Written by the late Samuel Foote, Esq. and now published by Mr. Colman.",,"London : printed by T. Sherlock, for T. Cadell,",,
, Ecco-Unfinished,K029307.000,,CW116262695,,,,T18532,,"Foote, Samuel, 1720-1777.",1778,"The cozeners: a comedy, in three acts. As it is performed at the Theatre-Royal in the Haymarket. Written by the late Samuel Foote, Esq. and now published by Mr. Colman.",,"London : printed by T. Sherlock, for T. Cadell,",,
, Ecco-Unfinished,K029313.000,,CW109973990,,,,T18539,,"Foote, Samuel, 1720-1777.",1752,Taste. A comedy: of two acts. As it is acted at the Theatre-Royal in Drury-Lane. By Mr. Foote.,,"London : printed for R. Francklin,",,
, Ecco-Unfinished,K029314.000,,CW109974237,,,,T18540,,"Foote, Samuel, 1720-1777.",1764,"The patron: A comedy in three acts. As it is performed at the Theatre in the Hay-Market. By Samuel Foote, Esq;.",,"London : printed for G. Kearsly,",,
, Ecco-Unfinished,K029318.000,,CW109974141,,,,T18544,,"Foote, Samuel, 1720-1777.",1760,The minor: a comedy. Written by Mr. Foote. As it is now acting at the New Theatre in the Hay-Market. ...,,"London : printed, and sold by J. Coote; G. Kearsly; T. Davies; C. Etherington, York; W. Chace, Norwich; P. Wilson, Dublin; R. Fleming, Edinburgh; and all other booksellers,",,
, Ecco-Unfinished,K029321.000,,CW109733056,,,,T18547,,"Foote, Samuel, 1720-1777.",1764,"The lyar: A comedy in three acts. As it is performed at the Theatre in the Hay-Market. By Samuel Foote, Esq;.",,"London : printed for G. Kearsly,",,
, Ecco-Unfinished,K029323.000,,CW109974088,,,,T18549,,"Foote, Samuel, 1720-1777.",1756,"The Englishman return'd from Paris: being the sequel to The Englishman in Paris. A farce in two acts. As it is perform'd at the Theatre-Royal in Covent-Garden. By Samuel Foote, Esq;.",,"London : printed for Paul Vaillant, facing Southampton-street, in the Strand,",,
, Ecco-Unfinished,K029324.000,,CW109974036,,,,T18550,,"Foote, Samuel, 1720-1777.",MDCCLIII. [1753],"The Englishman in Paris: A comedy, in two acts. As it is performed at the Theatre-Royal in Covent-Garden. By Samuel Foote, Esq;.",,"London : printed for Paul Vaillant, facing Southampton-street, in the Strand,",,
, Ecco-Unfinished,K029448.000,,CW115902268,,,,T18690,,"Reynolds, Frederick, 1764-1841.",1786,"Werter. A tragedy: As performed at the Theatres-Royal, Bath, Bristol, Covent-Garden and Dublin.",,"Dublin : printed by P. Cooney,",,
, Ecco-Unfinished,K029460.000,,CW108593698,,,,T18715,,"Hill, Aaron, 1685-1750.",1715,"An account of the rise and progress of the beech-oil invention, ... as also, what is further design'd in that undertaking. By Aaron Hill Esq:",,"London : printed in the year,",,
, Ecco-Unfinished,K029534.000,,CW120647128,,,,T18860,,"Whiston, William, 1667-1752.",1711,"An account of the Convocation's proceedings with relation to Mr. Whiston: With a postscript, containing a reply to the considerations on the Historical preface, and the premonition to the reader. To which is added, a supplement to the foregoing account of the convocation's proceedings. By William Whiston, M.A.",,"London : printed for the author; and sold by A. Baldwin,",,
, Ecco-Unfinished,K029600.000,,CW111471759,,,,T19009,,"Bickerstaff, Isaac, 1735-1812.",1768,The absent man: a farce. As it is acted by His Majesty's servants at the Theatre-Royal in Drury-Lane.,,"Dublin : printed for J. Hoey, Sen. P. and W. Wilson, J. Exshaw, H. Saunders, B. Grierson [and 7 others in Dublin],",,
, Ecco-Unfinished,K029999.000,,CW103826503,,,,T20418,,"Murray, James, 1732-1782.",1793?],"An address to the dignitaries of the Church of England: by the Rev. James Murry, ...",,"[London?, ",,
, Ecco-Unfinished,K030141.000,,CW112254211,,,,T20752,,"Foote, Samuel, 1720-1777.",1776,"The bankrupt: A comedy, in three acts. By Samuel Foote, Esq.",,"London : printed for G. Kearsly; and T. Evans,",,
, Ecco-Unfinished,K030149.000,,CW110145097,,,,T20761,,"Colman, George, 1762-1836.",1798,"Blue-beard: or, female curiosity! A dramatick romance; first represented at the Theatre Royal Drury-Lane, on Tuesday January 16, 1798. Written by George Colman, the younger.",,"London : printed by T. Woodfall, for Messrs Cadell and Davies,",,
, Ecco-Unfinished,K030172.000,,CW105602942,,,,T20785,,"Colman, George, 1732-1794.",1768,"A true state of the differences subsisting between the proprietors of Covent-Garden-Theatre: in anser to a false, scandalous, and malicious manuscript libel, exhibited on Saturday, Jan. 23, ... an to a printed narrative, signed by T. Harris and J. Rutherford. By George Colman.",,"London : printed for T. Becket; R. Baldwin; and R. Davis,",,
, Ecco-Unfinished,K030342.000,,CW110068595,,,,T21112,,"Thomson, James, 1700-1748.",1738,"Agamemnon: A tragedy. Acted at the Theatre-Royal in Drury-Lane, by His Majesty's servants. By Mr. Thomson.",,"London : printed for, and sold by A. Millar,",,
, Ecco-Unfinished,K030546.000,,CW110560821,,,,T21417,,"Colman, George, 1762-1836.",1790,"The battle of Hexham: A comedy. In three acts, as performed at the Theatre-Royal, Crow-Street.",,"Dublin : printed by P. Byrne,",,
, Ecco-Unfinished,K030930.000,,CW116563715,,,,T22235,,"Foote, Samuel, 1720-1777.",1771,"Apology for The minor. In a letter to the Rev. Mr Baine. To which is added, the original epilogue. By Samuel Foote, Esq:",,"Edinburgh : printed for J. Wood,",,
, Ecco-Unfinished,K030933.000,,CW104198543,,,,T22238,,"Townley, James, 1714-1778.",1760,"An apology for the servants. By Oliver Grey. Occasioned by the representation of the farce called High life below stairs, and by what has been said to their disadvantage in the public papers:",,"London : printed for J. Newbery,",,
, Ecco-Unfinished,K030945.000,,CW106146734,,,,T22257,,"Burke, Edmund, 1729-1797.",1791,"An appeal from the new to the old Whigs: in consequence of some late discussions in Parliament, relative to the Reflections on the French revolution.",,"London : printed for J. Dodsley,",,
, Ecco-Unfinished,K031000.000,,CW113538512,,,,T22334,,"Dennis, John, 1657-1734.",[1709],Appius and Virginia. A tragedy. As it is acted at the Theatre-Royal in Drury-Lane by Her Majesty's sworn servants. Written by Mr. Dennis:,,"London : printed for Bernard Lintott,",,
, Ecco-Unfinished,K031013.000,,CW110223292,,,,T22356,,"Mason, William, 1725-1797.",1782,"An archaeological epistle to the Reverend and Worshipful Jeremiah Milles: ... editor of a superb edition of the poems of Thomas Rowley, priest. To which is annexed a glossary, extracted from that of the learned dean.",,"London : printed for J. Nichols; J. Walter; R. Faulder; E. Newbery; and J. Sewell,",,
, Ecco-Unfinished,K031218.000,,CW112347548,,,,T22800,,"Foote, Samuel, 1720-1777.",1757,"The author: a comedy, of two acts. As perform'd at the Theatre Royal in Drury-Lane. By Mr. Foote.",,"London : printed for R. Francklin; and sold by P. Vaillant,",,
, Ecco-Unfinished,K031220.000,,CW124901197,,,,T22806,,"Savage, Richard, d. 1743.",1729,"An author to be lett: Being a proposal humbly address'd to the consideration of the knights, esquires, gentlemen, and other worshipful and weighty members of the solid and ancient society of the bathos. By their associate and well-wisher Iscariot Hackney. Numb. I. To be continued.",,"London : printed for Alexander Vint,",,
